paper,target_journal,section,paragraph_id,sentence_id,line_start,word_count,status,issue_codes,suggestion_zh,sentence
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,7,28,41,23,PASS,,,"The pool of 120 projects is generated by published deterministic rules from RTS-GMLC zones, SimBench networks, and metadata from 40 cached public NERC reliability reports."
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,7,29,41,17,PASS,,,"Seven scenarios cover portfolio optimization, distribution-only review, reliability and renewable preferences, budget tightening, preference-aware support, and traceability."
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,7,30,41,7,PASS,,,A five-objective formulation encodes the investment-effectiveness lens.
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,7,31,41,19,PASS,,,A two-rung external-consistency ladder then checks the selected portfolios against a NERC-derived rule and against historical MISO MTEP16 project outcomes.
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,8,32,43,17,PASS,,,"The contributions of this paper, each tied to its supporting evidence (detailed in Sections 4–6), are as follows:"
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,9,33,53,7,PASS,,,The contribution therefore has two distinct parts.
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,9,34,53,25,PASS,,,"The optimizer produces competitive proxy fronts under the tested review scenarios, while the trace supplies a machine-readable history of preference protection and competing repair drops."
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,9,35,53,26,PASS,,,"The 0.17% preference-ablation difference does not establish an optimization benefit from adaptation, and the effect of the trace on contested human decisions remains a separate empirical question."
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,10,36,55,7,PASS,,,Section 2 situates the work in three literatures.
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,10,37,55,8,PASS,,,Section 3 defines the problem and the public benchmark.
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,10,38,55,4,PASS,,,Section 4 details the algorithm.
mintou_p5_trace_moea_feasibility_review,Energies,1. Introduction,10,39,55,17,PASS,,,"Section 5 describes the experimental protocol, Section 6 the results, Section 7 the discussion, Section 8 the limitations, and Section 9 concludes."
mintou_p5_trace_moea_feasibility_review,Energies,2. Related Work,11,40,61,24,PASS,,,"Three research threads intersect in this work: investment portfolio decision methods for power grids, preference-guided evolutionary multi-objective optimization, and the traceability of algorithmic decisions."
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,12,41,65,36,PASS,,,Transmission expansion planning treats the network topology itself as the decision variable and has been surveyed comprehensively from both the modeling [1] and the practice side [2]; stochastic engineering-economic formulations bring market and regulatory uncertainty into the objective [10].
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,12,42,65,29,PASS,,,"The present work addresses a different sub-problem: selecting from a pre-specified list of candidate projects under a hard budget, which is the institutional form of most utility investment cycles."
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,13,43,67,10,PASS,,,"For this sub-problem, the energy-domain literature relies heavily on MCDA."
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,13,44,67,43,PASS,,,"The surveys of Wang et al. [3] and Kumar et al. [4] document the use of AHP and TOPSIS across energy investment appraisal tasks, and this tradition remains active: recent studies combine fuzzy-AHP with distribution-transformer maintenance priorities [5] and explainable multi-criteria scoring with strategic energy-investment ranking [33]."
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,13,45,67,6,PASS,,,Portfolio-explicit alternatives exist in operational research.
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,13,46,67,20,PASS,,,Robust Portfolio Modeling (RPM) computes non-dominated project portfolios under incomplete preference information [6] and has been applied to infrastructure maintenance programming [7].
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,14,47,69,30,PASS,,,"Recent power-system planning studies have strengthened the application layer through coordinated transmission-storage planning [29], interruption-cost estimation for reliability investment [30], grid-side storage investment-return analysis [31], and hybrid exact-heuristic treatment of non-analytical investment costs [32]."
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,14,48,69,29,PASS,,,"These studies provide increasingly detailed engineering or economic validation, but they optimize system expansion or asset configuration rather than a reviewable selection process for a large, pre-specified project queue."
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,14,49,69,12,PASS,,,Hybrid grid-investment models also couple risk and benefit dimensions using MCDA fronts [11].
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,14,50,69,9,PASS,,,The remaining gap is therefore not portfolio optimization alone.
mintou_p5_trace_moea_feasibility_review,Energies,2.1. Grid Investment Decisions: Optimization and Review Scoring,14,51,69,33,PASS,,,"It is the combination of portfolio-level search over more than one hundred candidates, online preference adaptation, active budget repair, and an exported decision record that can be inspected independently of the optimization metric."
mintou_p5_trace_moea_feasibility_review,Energies,2.2. Preference-Guided Evolutionary Multi-Objective Optimization,15,52,73,25,PASS,,,"Dominance-based MOEAs [8] and decomposition-based ones [9,12] treat all trade-off directions as equally interesting, which motivated two decades of research on preference injection into evolutionary multi-objective optimization."
mintou_p5_trace_moea_feasibility_review,Energies,2.2. Preference-Guided Evolutionary Multi-Objective Optimization,15,53,73,23,PASS,,,"Representative approaches include reference-point guidance [13], achievement-scalarizing function methods [14], preference-modified dominance relations [15], and comprehensive taxonomies of a priori, interactive, and a posteriori preference articulation [16,17]."
mintou_p5_trace_moea_feasibility_review,Energies,2.2. Preference-Guided Evolutionary Multi-Objective Optimization,16,54,75,12,PASS,,,Two developments in this thread are particularly relevant to the present design.
mintou_p5_trace_moea_feasibility_review,Energies,2.2. Preference-Guided Evolutionary Multi-Objective Optimization,16,55,75,37,PASS,,,"RVEA demonstrated that reference vectors can be adapted during the run to the geometry of the objective space [18], establishing run-time preference adaptation as a legitimate mechanism--though on continuous benchmarks with no constraint repair and no decision recording."
mintou_p5_trace_moea_feasibility_review,Energies,2.2. Preference-Guided Evolutionary Multi-Objective Optimization,16,56,75,10,PASS,,,The second is the field's empirical evaluation of preference guidance.
mintou_p5_trace_moea_feasibility_review,Energies,2.2. Preference-Guided Evolutionary Multi-Objective Optimization,16,57,75,31,PASS,,,"Li et al. [19] showed that measuring preference-based EMO fairly is itself a hard problem, and a subsequent holistic study found that reference-point guidance can degrade search performance on some problem classes [20]."
mintou_p5_trace_moea_feasibility_review,Energies,2.2. Preference-Guided Evolutionary Multi-Objective Optimization,16,58,75,25,PASS,,,The present results extend that caution to a constrained binary portfolio problem: the preference-adaptive layer contributes only weakly on top of a well-repaired constrained kernel.
mintou_p5_trace_moea_feasibility_review,Energies,2.2. Preference-Guided Evolutionary Multi-Objective Optimization,16,59,75,35,PASS,,,"What no existing work in this thread provides is the specific combination required here: adaptive preference structure on a budget-repaired combinatorial problem, with the preference decisions retained for downstream review rather than discarded after optimization."
mintou_p5_trace_moea_feasibility_review,Energies,2.3. Traceability and Explainability of Algorithmic Decisions,17,60,79,39,PASS,,,"The explainable AI (XAI) literature has matured a vocabulary of transparency and post-hoc explanation [21] and an account of what human decision-makers accept as explanations [22], but the object of study is typically the learned predictor rather than the optimization pipeline."
mintou_p5_trace_moea_feasibility_review,Energies,2.3. Traceability and Explainability of Algorithmic Decisions,17,61,79,19,PASS,,,"The energy-domain XAI survey of Machlev et al. [23] finds applications concentrated in forecasting and security assessment, not in optimization."
mintou_p5_trace_moea_feasibility_review,Energies,2.3. Traceability and Explainability of Algorithmic Decisions,17,62,79,17,PASS,,,"For metaheuristics specifically, explainability has been identified as an open research direction rather than an available toolbox [24]."
mintou_p5_trace_moea_feasibility_review,Energies,2.3. Traceability and Explainability of Algorithmic Decisions,18,63,81,21,PASS,,,"Provenance research supplies the recording formalism — taxonomies of why, how, and where provenance [25] and the W3C PROV recommendation for standardized derivation records [26]."
mintou_p5_trace_moea_feasibility_review,Energies,2.3. Traceability and Explainability of Algorithmic Decisions,18,64,81,16,PASS,,,"The algorithmic-audit literature argues that accountability requires artifacts generated during the process, not reconstructed after it [27]."
mintou_p5_trace_moea_feasibility_review,Energies,2.3. Traceability and Explainability of Algorithmic Decisions,18,65,81,37,PASS,,,"TRACE-MOEA operationalizes these principles inside an MOEA: the decision trace archive is a how-provenance record of the search, produced live during execution, and deliberately quarantined from the evaluation objective so that it cannot become a self-serving metric."
mintou_p5_trace_moea_feasibility_review,Energies,2.4. Differentiation from the Companion Study,19,66,85,11,PASS,,,BiLo-NSGA [28] uses the same public candidate generator but a different mechanism.
mintou_p5_trace_moea_feasibility_review,Energies,2.4. Differentiation from the Companion Study,19,67,85,14,PASS,,,"It modifies variation through insertion, substitution, and dependency-aware local moves under a hard budget."
mintou_p5_trace_moea_feasibility_review,Energies,2.4. Differentiation from the Companion Study,19,68,85,14,PASS,,,"TRACE-MOEA acts at selection and recording through preference elitism, repair, and a decision trace."
mintou_p5_trace_moea_feasibility_review,Energies,2.4. Differentiation from the Companion Study,19,69,85,10,PASS,,,It also adds a compliance-and-evidence objective and uses review-preference scenarios.
mintou_p5_trace_moea_feasibility_review,Energies,2.4. Differentiation from the Companion Study,19,70,85,12,PASS,,,Both papers apply independently executed NERC and MTEP16 checks to paper-specific selected portfolios.
mintou_p5_trace_moea_feasibility_review,Energies,2.4. Differentiation from the Companion Study,19,71,85,19,PASS,,,"They share source corpora and public backtest records, but not method operators, optimization runs, selected portfolios, or inferential claims."
mintou_p5_trace_moea_feasibility_review,Energies,2.4. Differentiation from the Companion Study,20,72,87,27,PASS,,,"The study targets the intersection of four requirements: search over more than 100 grid candidates, adaptive preference coverage, explicit budget repair, and a decision trace quarantined from evaluation."
mintou_p5_trace_moea_feasibility_review,Energies,2.4. Differentiation from the Companion Study,20,73,87,18,PASS,,,It also tests whether selected portfolios align with public project outcomes rather than only with the benchmark objectives.
mintou_p5_trace_moea_feasibility_review,Energies,2.4. Differentiation from the Companion Study,20,74,87,21,CHECK,P2_FUTURE_WORK,仅保留与当前证据边界直接相关的一句，避免用未来工作替代当前验证,Its empirical scope is the public proxy and the two external-consistency checks; expert validation of real utility review remains future work.
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,21,75,95,6,PASS,,,Let there be $n$ candidate projects.
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,21,76,95,34,PASS,,,"Candidate $i$ carries a cost $k_i$, a reliability benefit $r_i$, a renewable-accommodation benefit $g_i$, a compliance score $c_i$ (reflecting alignment with regulatory standards), and an evidence score $e_i$ (quantifying how well the project is supported by documented reliability records)."
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,21,77,95,8,PASS,,,Its aggregate schedule-and-implementation risk and review quality are
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,22,78,107,1,PASS,,,respectively.
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,22,79,107,15,PASS,,,"A review decision is a binary vector $x\in\{0,1\}^{n}$, with selected-set cardinality $N(x)=\sum_i x_i$."
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,23,80,109,8,PASS,,,The selected-project mean risk and mean quality are
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,24,81,121,9,PASS,,,The investment-effectiveness review problem is formalized as minimization of
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,25,82,133,9,PASS,,,The normalized budget violation used by constraint domination is
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,26,83,139,12,PASS,,,The minus signs convert maximization objectives to minimization for the hypervolume computation.
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,27,84,141,12,PASS,,,The fifth objective — mean quality — distinguishes investment-effectiveness review from a generic knapsack.
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,27,85,141,14,PASS,,,"It rewards portfolios containing well-evidenced, compliance-strong projects, a property that review boards must assess."
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,27,86,141,6,PASS,,,Two standard notions are used throughout.
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,27,87,141,22,PASS,,,A portfolio is non-dominated if no other portfolio is at least as good on all five objectives and strictly better on one.
mintou_p5_trace_moea_feasibility_review,Energies,3.1. Investment-Effectiveness Review as Constrained Five-Objective Selection,27,88,141,24,PASS,,,Hypervolume is the normalized objective-space volume dominated by a front relative to a fixed reference point and is the sole optimization-performance metric used here.
mintou_p5_trace_moea_feasibility_review,Energies,3.2. Candidate Pool from Public Data,28,89,145,19,PASS,,,"Real review dossiers are not published, so the pool is generated by deterministic, released rules from three public sources."
mintou_p5_trace_moea_feasibility_review,Energies,3.2. Candidate Pool from Public Data,28,90,145,14,PASS,,,Table 1 summarizes the derivation; the full source profile is available at `evidence/source/real_project_review_source_profile.csv`.
mintou_p5_trace_moea_feasibility_review,Energies,3.2. Candidate Pool from Public Data,29,91,147,36,PASS,,,"RTS-GMLC zone aggregates (load, branch ratings and outage rates, generator capacities and renewable shares) produce three archetypes per zone — transmission reinforcement, reliability automation, and renewable support — with costs and benefits as analytic functions of the aggregates."
mintou_p5_trace_moea_feasibility_review,Energies,3.2. Candidate Pool from Public Data,29,92,147,25,PASS,,,"The sixteen highest-stress SimBench subnets each yield a feeder-reinforcement, a storage-flexibility, and a protection-automation candidate driven by subnet load, line statistics, and the distributed-resource gap."
mintou_p5_trace_moea_feasibility_review,Energies,3.2. Candidate Pool from Public Data,29,93,147,43,PASS,,,"The metadata of 40 cached public NERC reliability documents (28 event reports) then adjusts attributes at the archetype level: event-report counts raise reliability values uniformly, inverter-based-resource and storage mentions raise the renewable attribute for the two renewable-facing archetypes, and document counts feed the evidence score."
mintou_p5_trace_moea_feasibility_review,Energies,3.2. Candidate Pool from Public Data,29,94,147,13,PASS,,,The result is 120 candidates in six archetypes with zone- and feeder-level dependency-group structure.
mintou_p5_trace_moea_feasibility_review,Energies,3.2. Candidate Pool from Public Data,30,95,149,8,PASS,,,**Table 1.** Candidate pool derivation (source: `evidence/source/real_project_review_source_profile.csv`).
mintou_p5_trace_moea_feasibility_review,Energies,3.2. Candidate Pool from Public Data,31,96,158,27,PASS,,,"The epistemic status of this pool must be stated explicitly: it is an engineering-plausible, fully reproducible proxy whose every attribute traces to public data through published rules."
mintou_p5_trace_moea_feasibility_review,Energies,3.2. Candidate Pool from Public Data,31,97,158,29,PASS,,,"It contains no expert-labeled review outcomes, and its cost coefficients are synthetic units calibrated to grid-case branch and generation statistics rather than to actual utility expenditure records (see Section 8)."
mintou_p5_trace_moea_feasibility_review,Energies,3.3. Review Scenarios,32,98,162,25,PASS,,,"Seven experiments vary the candidate pool composition and the assumed stakeholder weighting while the evaluation protocol — objectives, hypervolume bounds, and reference point — never changes (Table 2)."
mintou_p5_trace_moea_feasibility_review,Energies,3.3. Review Scenarios,32,99,162,21,PASS,,,"The nominal budget is B = 1160 cost units across all scenarios except the budget-stability scenario, where it is tightened to 0.88 x B."
mintou_p5_trace_moea_feasibility_review,Energies,3.3. Review Scenarios,33,100,164,8,PASS,,,"**Table 2.** The seven review scenarios (source: `real_project_review_config.json`, lines 7–15)."
mintou_p5_trace_moea_feasibility_review,Energies,3.3. Review Scenarios,33,101,164,18,PASS,,,Stakeholder weights parameterize scalarizing baselines and seed one preference vector of TRACE-MOEA; they never enter the evaluation metric.
mintou_p5_trace_moea_feasibility_review,Energies,3.4. Shared-Pipeline Declaration,34,102,178,20,PASS,,,The candidate-generation code of Section 3.2 is a single versioned artifact used by this paper and by the companion BiLo-NSGA study [28].
mintou_p5_trace_moea_feasibility_review,Energies,3.4. Shared-Pipeline Declaration,34,103,178,30,PASS,,,"Everything above the pool — the five-objective formulation (the companion uses four objectives), the scenario definitions, the method implementations, the statistical protocol, and the external backtests — is specific to this paper."
mintou_p5_trace_moea_feasibility_review,Energies,3.4. Shared-Pipeline Declaration,34,104,178,10,PASS,,,The Data Availability statement records the pipeline location and version.
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,35,105,184,7,PASS,,,Figure 1 separates optimization state from trace state.
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,35,106,184,26,PASS,,,"Preference-guided responses and deterministic budget repair operate around a constrained NSGA-II kernel, while their review-specific events are copied through one-way links to an append-only decision trace."
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,35,107,184,22,PASS,,,"The trace has no return edge: no event count, coverage statistic, or event attribute enters an objective, constraint, fitness, or selection rule."
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,36,108,188,6,PASS,,,**Figure 1.** TRACE-MOEA architecture and quarantine invariant.
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,36,109,188,12,PASS,,,Dashed one-way arrows write preference-elite and repair-drop events to the trace archive.
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,36,110,188,14,PASS,,,The external checks assess returned portfolios but do not train or tune the optimizer.
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,37,111,190,24,PASS,,,"The algorithm augments a constrained non-dominated sorting kernel with three switchable components: the preference-adaptive ranking layer, the budget repair operator, and the decision trace."
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,37,112,190,11,PASS,,,Each design choice is exercised by a dedicated ablation in Section 6.2.
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,38,113,192,15,PASS,,,"**Formal definitions.** A portfolio is \(x\in\{0,1\}^{n}\), with minimized five-objective vector and budget violation"
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,39,114,208,13,PASS,,,"For preference vector \(w_k\) on the simplex, the response score on combined pool \(R_t\) is"
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,40,115,215,13,PASS,,,"Every fifth generation, candidate weights are perturbed and projected back to the simplex,"
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,41,116,222,14,PASS,,,"The retained \(K\) weights maximize spread of their best responses by greedy max-min dispersion,"
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,42,117,230,7,PASS,,,Budget repair ranks selected project \(j\) by
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,43,118,239,5,PASS,,,and repeats \(x_{j^-}\leftarrow0\) until \(v_B(x)=0\).
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,43,119,239,16,PASS,,,"If \(A_t\) is the trace state and \(e_t\) a repair-drop or preference-elite event, quarantine is the one-way transition"
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,44,120,247,19,PASS,,,"The independence symbol states an implementation invariant: archive contents are absent from every optimization input, not a probabilistic claim."
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,44,121,247,3,PASS,,,Standard hypervolume is
mintou_p5_trace_moea_feasibility_review,Energies,4. TRACE-MOEA,45,122,254,9,PASS,,,with method-independent bounds and reference point fixed before comparisons.
mintou_p5_trace_moea_feasibility_review,Energies,4.1. Constrained Non-Dominated Sorting Kernel,46,123,258,38,PASS,,,"Portfolios are binary vectors evolved by uniform crossover (crossover probability 0.9) and bit-flip mutation at rate 1/n, with constraint-dominated non-dominated sorting (feasible solutions dominate infeasible ones; infeasible solutions are ordered by the magnitude of budget violation) and crowding-distance truncation."
mintou_p5_trace_moea_feasibility_review,Energies,4.1. Constrained Non-Dominated Sorting Kernel,46,124,258,9,PASS,,,The population size is 40 and the generation limit is 40.
mintou_p5_trace_moea_feasibility_review,Energies,4.1. Constrained Non-Dominated Sorting Kernel,46,125,258,18,PASS,,,Initialization uses a low-density strategy (3–15% selection probability per candidate) so that early portfolios begin near the fundable region.
mintou_p5_trace_moea_feasibility_review,Energies,4.1. Constrained Non-Dominated Sorting Kernel,46,126,258,21,PASS,,,"The kernel is intentionally unremarkable: the paper's claims rest on the three review-specific components described below, not on exotic selection machinery."
mintou_p5_trace_moea_feasibility_review,Energies,4.2. Preference-Adaptive Ranking Layer,47,127,262,10,PASS,,,"The layer maintains K = 8 objective-weight vectors w_1, ..., w_K on the five-dimensional simplex."
mintou_p5_trace_moea_feasibility_review,Energies,4.2. Preference-Adaptive Ranking Layer,47,128,262,20,PASS,,,One vector is initialized from the scenario's stakeholder weighting (Table 2); the remaining seven are sampled from a symmetric Dirichlet(1) distribution.
mintou_p5_trace_moea_feasibility_review,Energies,4.2. Preference-Adaptive Ranking Layer,47,129,262,7,PASS,,,The layer acts twice per generation cycle:
mintou_p5_trace_moea_feasibility_review,Energies,4.2. Preference-Adaptive Ranking Layer,48,130,268,26,PASS,,,"The layer is designed for review settings in which a decision maker cannot specify exact reference points in advance, an assumption common in preference-guided EMO (Section 2.2)."
mintou_p5_trace_moea_feasibility_review,Energies,4.2. Preference-Adaptive Ranking Layer,48,131,268,15,PASS,,,It identifies weighting directions that yield distinct feasible portfolios and preserves representatives from those directions.
mintou_p5_trace_moea_feasibility_review,Energies,4.2. Preference-Adaptive Ranking Layer,48,132,268,17,PASS,,,Whether this mechanism improves hypervolume is evaluated separately; Section 6.2 shows that its isolated pooled effect is small.
mintou_p5_trace_moea_feasibility_review,Energies,4.3. Budget Repair,49,133,272,38,PASS,,,"Any initial or offspring portfolio that exceeds the budget is repaired by iteratively dropping the selected project with the lowest equal-weight benefit-to-cost ratio (summed reliability, renewable, compliance, and evidence benefits divided by cost) until the portfolio becomes affordable."
mintou_p5_trace_moea_feasibility_review,Energies,4.3. Budget Repair,49,134,272,16,PASS,,,Each drop event is recorded in the archive with the generation number and the project identifier.
mintou_p5_trace_moea_feasibility_review,Energies,4.3. Budget Repair,49,135,272,16,PASS,,,"The repair operator is deterministic: given the same portfolio, the drop sequence is identical across seeds."
