paper,target_journal,section,paragraph_id,sentence_id,line_start,word_count,status,issue_codes,suggestion_zh,sentence
mintou_p3_samode_distribution_planning,Energies,2.2. Evolutionary and Swarm Metaheuristics in Power System Planning,14,50,58,26,PASS,,,"Second, independent runs, rank-based tests, and standard indicators such as hypervolume [20] are applied unevenly in some application studies, and benchmarking audits document the associated reproducibility risks [4,21,22]."
mintou_p3_samode_distribution_planning,Energies,2.2. Evolutionary and Swarm Metaheuristics in Power System Planning,14,51,58,23,PASS,,,"We therefore use a standard indicator, 30 seeded runs, and Holm-corrected non-parametric tests so that single-digit percentage differences can be distinguished from seed variation."
mintou_p3_samode_distribution_planning,Energies,2.3. Self-Adaptive Differential Evolution and Constraint Handling,15,52,62,12,PASS,,,DE [1] owes much of its practical success to two families of extensions.
mintou_p3_samode_distribution_planning,Energies,2.3. Self-Adaptive Differential Evolution and Constraint Handling,15,53,62,47,REVISE,P1_LONG_SENTENCE,拆句并前置主语与结论，降低从句和插入语密度,"Parameter self-adaptation removes the burden of tuning $F$ and $CR$: jDE [2] encodes both into each individual and resamples them with a small probability per generation, while SaDE [3] additionally learns which mutation strategy to apply from recent success counts; the survey of Das and Suganthan [23] traces the lineage."
mintou_p3_samode_distribution_planning,Energies,2.3. Self-Adaptive Differential Evolution and Constraint Handling,15,54,62,26,PASS,,,"Success-history based adaptation (SHADE) [24] further refines the mechanism, composite strategy--parameter combinations extend the pool idea [25], and Ahmad et al. [26] survey the recent decade of these developments."
mintou_p3_samode_distribution_planning,Energies,2.3. Self-Adaptive Differential Evolution and Constraint Handling,15,55,62,18,PASS,,,"Multi-objective DE variants transplant these mechanisms under Pareto selection, typically borrowing NSGA-II's non-dominated sorting and crowding [27] or decomposition [28]."
mintou_p3_samode_distribution_planning,Energies,2.3. Self-Adaptive Differential Evolution and Constraint Handling,15,56,62,13,PASS,,,"Constraint handling is the second family: penalty terms, feasibility-first domination, and repair operators [29,30]."
mintou_p3_samode_distribution_planning,Energies,2.3. Self-Adaptive Differential Evolution and Constraint Handling,15,57,62,24,PASS,,,Repair is especially attractive for knapsack-like budget constraints because it keeps the population inside the fundable region instead of wasting evaluations on unfundable plans.
mintou_p3_samode_distribution_planning,Energies,2.3. Self-Adaptive Differential Evolution and Constraint Handling,16,58,64,38,PASS,,,"To our knowledge, the reviewed studies do not combine jDE/SaDE-style adaptation and greedy budget repair inside a binary multi-objective DE for distribution-planning portfolios, separately ablate each mechanism, and then inspect the resulting plans with AC power flow."
mintou_p3_samode_distribution_planning,Energies,2.3. Self-Adaptive Differential Evolution and Constraint Handling,16,59,64,14,PASS,,,The AC check is important because self-adaptation is commonly justified by indicator gains alone.
mintou_p3_samode_distribution_planning,Energies,2.3. Self-Adaptive Differential Evolution and Constraint Handling,16,60,64,19,PASS,,,"Here its proxy-level ablation is null, while the selected compromise plans show a favorable but exploratory electrical pattern (Section 6.3)."
mintou_p3_samode_distribution_planning,Energies,2.4. Gap Statement,17,61,68,20,PASS,,,"In summary, distribution-planning studies supply the task context but do not consistently isolate algorithmic components or validate proxy objectives electrically."
mintou_p3_samode_distribution_planning,Energies,2.4. Gap Statement,17,62,68,24,PASS,,,"Metaheuristic studies supply algorithmic variants, while the DE literature supplies adaptation mechanisms, but their combination in budget-constrained binary planning with power-flow validation remains limited."
mintou_p3_samode_distribution_planning,Energies,2.4. Gap Statement,17,63,68,8,PASS,,,Table 1 compares these features in representative recent works.
mintou_p3_samode_distribution_planning,Energies,2.4. Gap Statement,17,64,68,29,PASS,,,"This paper studies that intersection through a reproducible self-adaptive multi-objective DE, component-level ablations, repeated statistical tests, and a separate AC inspection that explicitly reports disagreement with the proxy ranking."
mintou_p3_samode_distribution_planning,Energies,2.4. Gap Statement,18,65,70,28,PASS,,,"**Table 1.** Feature comparison with representative related work. ""yes"" = present; -- = absent by design; n.r. = not reported in the cited work; n/a = not applicable to the study's scope."
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,19,66,90,11,PASS,,,"Let $\mathcal{A} = \{a_1, \dots, a_n\}$ be a pool of candidate planning actions."
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,19,67,90,36,PASS,,,"Each action belongs to one of four kinds — feeder **reinforcement**, **storage** installation, **DER** installation, and **automation** — and carries an investment cost $k_i$ plus five benefit attributes: loss reduction, voltage-risk reduction, hosting-capacity gain, reliability gain, and DER-support share."
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,19,68,90,9,PASS,,,"A plan is a binary vector $x \in \{0,1\}^n$."
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,19,69,90,6,PASS,,,The planner minimizes five objectives simultaneously:
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,20,70,96,44,PASS,,,"where $C$ is total investment cost, $L$ a network loss index, $U$ a voltage-risk index, $H$ the DER hosting-capacity index, and $R$ a reliability index; all five are analytic functions of the selected actions' attributes and the scenario's load multiplier (Section 3.2 gives their provenance)."
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,20,71,96,7,PASS,,,The single hard constraint is the budget:
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,21,72,102,11,PASS,,,"with $B = 980$ cost units at the nominal level, scaled per scenario."
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,21,73,102,7,PASS,,,The budget is the only hard constraint.
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,21,74,102,29,PASS,,,Voltage risk and hosting capacity remain objectives because their target levels are not jointly satisfiable within this proxy budget; treating them as constraints would incorrectly label every method infeasible.
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,21,75,102,21,PASS,,,Any residual target shortfall is therefore reported as a property of the compromise portfolio rather than hidden inside the feasibility definition.
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,22,76,104,20,PASS,,,A plan $x$ dominates $x'$ when it is no worse in all five objectives and better in at least one.
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,22,77,104,12,PASS,,,The feasible non-dominated front contains mutually non-dominating plans that respect the budget.
mintou_p3_samode_distribution_planning,Energies,3.1. Planning Portfolios as Multi-Objective Binary Selection,22,78,104,21,PASS,,,"Hypervolume measures the normalized objective-space volume dominated by that front relative to a fixed reference point, rewarding both convergence and spread [20]."
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,23,79,108,13,PASS,,,All problem data derive from the public SimBench complete mixed dataset (`1-complete_data-mixed-all-0-sw`) [5].
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,23,80,108,24,PASS,,,"Active and reactive load, renewable capacity, line length, line count, and average maximum loading are aggregated from `Load.csv`, `Line.csv`, and `RES.csv`."
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,23,81,108,13,PASS,,,The 18 subnetworks with the highest combined load and line-length stress are retained (Table 2).
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,24,82,110,11,PASS,,,"Each subnet contributes one action of each kind, yielding $n=72$ candidates."
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,24,83,110,8,PASS,,,Reinforcement cost scales with line length and load.
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,24,84,110,23,PASS,,,"Storage and DER gains scale with the shortfall from a renewable target of 55% of load, while automation reliability gain scales with line count."
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,24,85,110,13,PASS,,,All rules are implemented in code; no attribute is assigned manually per candidate.
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,25,86,112,17,PASS,,,"The candidate pool spans EHV to LV subnets, whereas Section 5.4 validates compositions on four separate MV networks."
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,25,87,112,17,PASS,,,Thus the proxy provides portfolio statistics and the AC stage evaluates action mixes on concrete lower-voltage grids.
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,25,88,112,16,PASS,,,"The mapping is compositional rather than nodal, and both tiers belong to the same SimBench family."
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,26,89,126,15,PASS,,,We state plainly what this construction is: a *reproducible public proxy* for portfolio-level distribution planning.
mintou_p3_samode_distribution_planning,Energies,3.2. Benchmark Construction from SimBench,26,90,126,39,PASS,,,"The objective indices are engineering-plausible functions of real network statistics, not AC power-flow results — which is exactly why Section 6.3 validates the outcome plans with pandapower load flow, and why Section 8 lists the remaining distance to an engineering-grade planning claim."
mintou_p3_samode_distribution_planning,Energies,3.3. Planning Scenarios,27,91,130,22,PASS,,,"Seven experiments exercise the pool along three axes — candidate-pool composition, load growth, and budget tightness — with an identical evaluation protocol throughout (Table 3)."
mintou_p3_samode_distribution_planning,Energies,3.3. Planning Scenarios,27,92,130,22,PASS,,,The planning stage itself is deterministic (a single nominal operating scenario per experiment); stochastic stress enters at the AC validation stage (Section 5.4).
mintou_p3_samode_distribution_planning,Energies,3.3. Planning Scenarios,28,93,132,5,PASS,,,**Table 3.** The seven planning scenarios.
mintou_p3_samode_distribution_planning,Energies,3.3. Planning Scenarios,29,94,144,3,PASS,,,Two design notes.
mintou_p3_samode_distribution_planning,Energies,3.3. Planning Scenarios,29,95,144,38,PASS,,,"First, `pareto_quality` intentionally replicates the base configuration under an independent per-method seed stream (seeds are derived by hashing the experiment and method identifiers), so it functions as an internal replication check; its results track the base experiment closely (Section 6.1)."
mintou_p3_samode_distribution_planning,Energies,3.3. Planning Scenarios,29,96,144,41,PASS,,,"Second, the two budget variants (0.82x, 1.20x) probe the repair mechanism and the loose-budget regime respectively; the ""runtime scalability"" name is retained from an earlier benchmark version but used only for its budget role, and we do not make runtime-scaling claims from it."
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,30,97,150,12,PASS,,,Figure 1 summarizes one generation and separates adaptive search from feasibility and evaluation.
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,30,98,150,37,PASS,,,Parameter and strategy updates act on the continuous population; decoding and deterministic budget repair produce binary plans; constraint-dominated environmental selection updates the population and archive; and AC validation is applied only to archived compromise plans after optimization.
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,31,99,154,3,PASS,,,**Figure 1.** CARS-MODE architecture.
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,31,100,154,7,PASS,,,The feedback arrow denotes the next generation.
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,31,101,154,18,PASS,,,Standard hypervolume and AC power-flow validation are readouts of the archived solutions and do not affect strategy-success updates.
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,32,102,156,28,PASS,,,"CARS-MODE is a binary multi-objective DE organized so that each named mechanism is one switch in the code, which makes the ablation study of Section 6.2 a clean attribution."
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,32,103,156,30,PASS,,,"A continuous genome $g \in [0,1]^n$ is thresholded at 0.5 into a plan vector; initial genomes are sparse (about 8% of genes above threshold) so that the search starts among affordable plans."
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,33,104,158,17,PASS,,,"**Formal definitions.** A real genome \(g_i\in[0,1]^n\) is decoded into a binary plan and assigned budget violation"
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,34,105,165,7,PASS,,,The per-individual jDE controls are resampled by
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,35,106,173,4,PASS,,,"with independent \(U_k\sim U(0,1)\)."
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,35,107,173,5,PASS,,,The two mutation candidates are
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,36,108,183,5,PASS,,,"followed by clipped binomial crossover,"
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,37,109,192,14,PASS,,,"If \(s_k^{(t)}\) is the decayed success mass of strategy \(k\), its sampling probability is"
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,38,110,201,8,PASS,,,"For an over-budget decoded plan, repair repeatedly removes"
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,39,111,208,3,PASS,,,until \(v(x)=0\).
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,39,112,208,5,PASS,,,Constraint dominance is defined by
mintou_p3_samode_distribution_planning,Energies,4. CARS-MODE,40,113,217,11,PASS,,,"Finally, with fixed normalization and reference point \(r\), reported hypervolume is"
mintou_p3_samode_distribution_planning,Energies,4.1. jDE Self-Adaptive Control Parameters,41,114,226,7,PASS,,,"Each individual carries its own $(F_i, CR_i)$, initialized at $(0.5, 0.9)$."
mintou_p3_samode_distribution_planning,Energies,4.1. jDE Self-Adaptive Control Parameters,41,115,226,46,REVISE,P1_LONG_SENTENCE,拆句并前置主语与结论，降低从句和插入语密度,"In every generation, with resampling probability $\tau = 0.1$, an individual redraws $F_i \sim U(0.1, 0.9)$ and $CR_i \sim U(0, 1)$ [2]. *Motivation:* the budget-constrained binary landscape changes character as the population approaches the budget boundary; per-individual parameter carrying lets successful settings persist through selection while resampling keeps exploring, without any global tuning."
mintou_p3_samode_distribution_planning,Energies,4.1. jDE Self-Adaptive Control Parameters,41,116,226,11,PASS,,,The sensitivity study (Section 6.4) sweeps $\tau$ and finds a flat response.
mintou_p3_samode_distribution_planning,Energies,4.2. Success-Driven Two-Strategy Pool,42,117,230,35,PASS,,,"Mutation chooses between DE/rand/1 (base vector drawn uniformly) and DE/best/1 (base vector drawn from the current feasible-first non-dominated front) with a probability proportional to each strategy's recent success mass, in the SaDE spirit [3]."
mintou_p3_samode_distribution_planning,Energies,4.2. Success-Driven Two-Strategy Pool,42,118,230,57,REVISE,P1_LONG_SENTENCE,拆句并前置主语与结论，降低从句和插入语密度,"A trial counts as a success if it constraint-dominates its parent (strictly lower violation, or equal violation and Pareto improvement); success masses decay by 0.95 per generation with a floor of 0.2, so neither strategy is ever starved. *Motivation:* rand/1 supplies exploration early, best/1 supplies front intensification late; letting measured success arbitrate avoids committing to either schedule a priori."
mintou_p3_samode_distribution_planning,Energies,4.3. Constraint-Aware Budget Repair,43,119,234,10,PASS,,,Every decoded plan that exceeds the budget is repaired deterministically.
mintou_p3_samode_distribution_planning,Energies,4.3. Constraint-Aware Budget Repair,43,120,234,17,PASS,,,The selected action with the lowest aggregate benefit-to-cost ratio is removed repeatedly until the plan is affordable.
mintou_p3_samode_distribution_planning,Energies,4.3. Constraint-Aware Budget Repair,43,121,234,17,PASS,,,This avoids spending evaluations and selection slots on penalty-carrying plans and concentrates search near the budget boundary.
mintou_p3_samode_distribution_planning,Energies,4.3. Constraint-Aware Budget Repair,43,122,234,6,PASS,,,The 0.82x scenario directly stresses this mechanism.
mintou_p3_samode_distribution_planning,Energies,4.4. Crowding-Based Diversity Preservation,44,123,238,31,PASS,,,"Environmental selection is elitist ($\mu + \lambda$): parents and trials are pooled, sorted by constraint-domination fronts, and truncated to the population size with crowding distance [27] breaking ties in the last admitted front."
mintou_p3_samode_distribution_planning,Energies,4.4. Crowding-Based Diversity Preservation,44,124,238,34,PASS,,,"The corresponding ablation replaces crowding with a random tie-break. *Motivation:* with only 40 individuals covering a five-objective front, losing spread control collapses the front to a few clusters — the ablation quantifies exactly how much (−33.56%, Section 6.2)."
mintou_p3_samode_distribution_planning,Energies,5.1. Methods Compared,45,125,262,11,PASS,,,"Table 4 lists the fourteen methods: CARS-MODE, nine baselines, and four ablations."
mintou_p3_samode_distribution_planning,Energies,5.1. Methods Compared,45,126,262,31,PASS,,,"NSGA-II, NSGA-II with matched repair, MOEA/D, GDE3, and NSDE are pymoo implementations [6] on the identical constrained problem; the two direct DE controls operate in $[0,1]$ and use the same fixed 0.5 binary decoder."
mintou_p3_samode_distribution_planning,Energies,5.1. Methods Compared,45,127,262,24,PASS,,,"GA, binary PSO [31], and standard DE optimize a normalized weighted-sum scalarization with a violation penalty; Weighted Sum is a greedy benefit fill under budget."
mintou_p3_samode_distribution_planning,Energies,5.1. Methods Compared,45,128,262,13,PASS,,,Every reported comparison therefore uses executed algorithms on the same method-independent objective definition.
mintou_p3_samode_distribution_planning,Energies,5.1. Methods Compared,46,129,283,33,PASS,,,"Ablation-NoDER is a *problem-variant* probe rather than an operator switch: excluded candidates receive prohibitive cost in the search problem only, while evaluation stays in the full objective space, so its hypervolumes remain comparable."
mintou_p3_samode_distribution_planning,Energies,5.1. Methods Compared,46,130,283,8,PASS,,,We flag this asymmetry wherever it matters (Section 6.2).
mintou_p3_samode_distribution_planning,Energies,5.2. Protocol,47,131,287,8,PASS,,,Each stochastic method runs **30 independent seeds** per experiment.
